WBDB	FAMNAME	SCINAME	COMMONNAME	FAMSEQ	GENSEQ	AUTHORITY	STADESC	SEQ	GENRECID	GENFAMRID	GENNAME	SPCSPECIES	EURING	ADVEURINGS	HRSPEC	SELECTABLE	AOU	BWP	CHRISTIDIS	DFW	ROBERTSON	SIBLEY	STOTZ	TURBOTT	OTHER_CL
6400	Turdidae	Turdus pallidus	Pale Thrush	175	1756	Gmelin 1789	recognised	86700	1996	175	Turdus	pallidus	11940		0	1	0	0	0	0	0	1	0	0	0
6401	Turdidae	Turdus chrysolaus	Brown-headed Thrush	175	1756	Temminck 1831	recognised	86710	1996	175	Turdus	chrysolaus	11900		0	1	0	0	0	0	0	1	0	0	0
6402	Turdidae	Turdus celaenops	Izu Thrush	175	1756	Stejneger 1887	recognised	86720	1996	175	Turdus	celaenops	11910		0	1	0	0	0	0	0	1	0	0	0
6403	Turdidae	Turdus ruficollis	Dark-throated Thrush	175	1756	Pallas 1776	recognised	86730	1996	175	Turdus	ruficollis	11970	11971;11972	0	1	0	1	0	1	0	1	0	0	0
6404	Turdidae	Turdus naumanni	Dusky Thrush	175	1756	Temminck 1820	recognised	86740	1996	175	Turdus	naumanni	11960	11961;11962	0	1	1	1	0	0	0	1	0	0	0
6405	Turdidae	Turdus pilaris	Fieldfare	175	1756	Linnaeus 1758	recognised	86750	1996	175	Turdus	pilaris	11980		1	1	1	1	0	0	0	1	0	0	0
6406	Turdidae	Turdus iliacus	Redwing	175	1756	Linnaeus 1766	recognised	86760	1996	175	Turdus	iliacus	12010	12011;12012	1	1	1	1	0	0	0	1	0	0	0
6407	Turdidae	Turdus philomelos	Song Thrush	175	1756	Brehm 1831	recognised	86770	1996	175	Turdus	philomelos	12000	12001;12002	0	1	0	1	1	1	0	1	0	1	0
6408	Turdidae	Turdus mupinensis	Chinese Thrush	175	1756	Laubmann 1920	recognised	86780	1996	175	Turdus	mupinensis	11990		0	1	0	0	0	0	0	1	0	0	0
6409	Turdidae	Turdus viscivorus	Mistle Thrush	175	1756	Linnaeus 1758	recognised	86790	1996	175	Turdus	viscivorus	12020		0	1	0	1	0	0	0	1	0	0	0
6410	Turdidae	Turdus aurantius	White-chinned Thrush	175	1756	Gmelin 1789	recognised	86800	1996	175	Turdus	aurantius			0	1	1	0	0	0	0	1	1	0	0
6411	Turdidae	Turdus ravidus	Grand Cayman Thrush	175	1756	Cory 1886	recognised	86810	1996	175	Turdus	ravidus			0	1	1	0	0	0	0	1	0	0	0
6412	Turdidae	Turdus plumbeus	Red-legged Thrush	175	1756	Linnaeus 1758	recognised	86820	1996	175	Turdus	plumbeus	12070		0	1	1	0	0	0	0	1	1	0	0
6413	Turdidae	Turdus chiguanco	Chiguanco Thrush	175	1756	Lafresnaye & d'Orbigny 1837	recognised	86830	1996	175	Turdus	chiguanco			0	1	0	0	0	0	0	1	1	0	0
6414	Turdidae	Turdus nigrescens	Sooty Thrush	175	1756	Cabanis 1861	recognised	86840	1996	175	Turdus	nigrescens			0	1	1	0	0	0	0	1	1	0	0
6375	Turdidae	Turdus flavipes	Yellow-legged Thrush	175	1756	Vieillot 1818	recognised	86844	1996	175	Turdus	flavipes			0	1	0	0	0	0	0	1	1	0	0
6376	Turdidae	Turdus leucops	Pale-eyed Thrush	175	1756	Taczanowski 1877	recognised	86848	1996	175	Turdus	leucops			0	1	0	0	0	0	0	1	1	0	0
6415	Turdidae	Turdus fuscater	Great Thrush	175	1756	Lafresnaye & d'Orbigny 1837	recognised	86850	1996	175	Turdus	fuscater			0	1	0	0	0	0	0	1	1	0	0
6416	Turdidae	Turdus infuscatus	Black Thrush	175	1756	Lafresnaye 1844	recognised	86860	1996	175	Turdus	infuscatus			0	1	1	0	0	0	0	1	1	0	0
6417	Turdidae	Turdus serranus	Glossy-black Thrush	175	1756	Tschudi 1844	recognised	86870	1996	175	Turdus	serranus			0	1	0	0	0	0	0	1	1	0	0
6419	Turdidae	Turdus subalaris		175	1756	Seebohm 1887	not recognised	86875	1996	175	Turdus	subalaris			0	1	0	0	0	0	0	1	1	0	0
6418	Turdidae	Turdus nigriceps		175	1756	Cabanis 1874	not recognised	86880	1996	175	Turdus	nigriceps			0	0	0	0	0	0	0	1	1	0	0
32262	Turdidae	Turdus nigriceps	Slaty Thrush	175	1756	Cabanis 1874	recognised	86900	1996	175	Turdus	nigriceps			0	1	0	0	0	0	0	0	0	0	0
6420	Turdidae	Turdus reevei	Plumbeous-backed Thrush	175	1756	Lawrence 1870	recognised	86910	1996	175	Turdus	reevei			0	1	0	0	0	0	0	1	1	0	0
6421	Turdidae	Turdus olivater	Black-hooded Thrush	175	1756	Lafresnaye 1848	recognised	86920	1996	175	Turdus	olivater			0	1	0	0	0	0	0	1	1	0	0
6422	Turdidae	Turdus maranonicus	Maranon Thrush	175	1756	Taczanowski 1880	recognised	86930	1996	175	Turdus	maranonicus			0	1	0	0	0	0	0	1	1	0	0
6423	Turdidae	Turdus fulviventris	Chestnut-bellied Thrush	175	1756	Sclater 1857	recognised	86940	1996	175	Turdus	fulviventris			0	1	0	0	0	0	0	1	1	0	0
6424	Turdidae	Turdus rufiventris	Rufous-bellied Thrush	175	1756	Vieillot 1818	recognised	86950	1996	175	Turdus	rufiventris			0	1	0	0	0	0	0	1	1	0	0
6425	Turdidae	Turdus falcklandii	Austral Thrush	175	1756	Quoy & Gaimard 1824	recognised	86960	1996	175	Turdus	falcklandii			0	1	0	0	0	0	0	1	1	0	0
6426	Turdidae	Turdus leucomelas	Pale-breasted Thrush	175	1756	Vieillot 1818	recognised	86970	1996	175	Turdus	leucomelas			0	1	0	0	0	0	0	1	1	0	0
6427	Turdidae	Turdus amaurochalinus	Creamy-bellied Thrush	175	1756	Cabanis 1850	recognised	86980	1996	175	Turdus	amaurochalinus	27650		0	1	0	0	0	0	0	1	1	0	0
6428	Turdidae	Turdus plebejus	American Mountain Thrush	175	1756	Cabanis 1861	recognised	86990	1996	175	Turdus	plebejus			0	1	1	0	0	0	0	1	1	0	0
6429	Turdidae	Turdus ignobilis	Black-billed Thrush	175	1756	Sclater 1857	recognised	87000	1996	175	Turdus	ignobilis			0	1	0	0	0	0	0	1	1	0	0
6430	Turdidae	Turdus lawrencii	Lawrence's Thrush	175	1756	Coues 1880	recognised	87010	1996	175	Turdus	lawrencii			0	1	0	0	0	0	0	1	1	0	0
6431	Turdidae	Turdus obsoletus	Pale-vented Thrush	175	1756	Lawrence 1862	recognised	87020	1996	175	Turdus	obsoletus			0	1	1	0	0	0	0	1	1	0	0
6432	Turdidae	Turdus fumigatus	Cocoa Thrush	175	1756	Lichtenstein 1823	recognised	87030	1996	175	Turdus	fumigatus			0	1	1	0	0	0	0	1	1	0	0
6433	Turdidae	Turdus hauxwelli	Hauxwell's Thrush	175	1756	Lawrence 1869	recognised	87040	1996	175	Turdus	hauxwelli	27660		0	1	0	0	0	0	0	1	1	0	0
6434	Turdidae	Turdus grayi	Clay-coloured Thrush	175	1756	Bonaparte 1838	recognised	87050	1996	175	Turdus	grayi	12050		0	1	1	0	0	0	0	1	1	0	0
6436	Turdidae	Turdus maculirostris		175	1756	Berlepsch & Taczanowski 1883	not recognised	87055	1996	175	Turdus	maculirostris			0	1	0	0	0	0	0	1	1	0	0
6435	Turdidae	Turdus nudigenis		175	1756	Lafresnaye 1848	not recognised	87060	1996	175	Turdus	nudigenis			0	0	0	0	0	0	0	1	1	0	0
32256	Turdidae	Turdus nudigenis	Spectacled Thrush	175	1756	Lafresnaye 1848	recognised	87080	1996	175	Turdus	nudigenis			0	1	1	0	0	0	0	0	0	0	0
6437	Turdidae	Turdus haplochrous	Unicoloured Thrush	175	1756	Todd 1931	recognised	87090	1996	175	Turdus	haplochrous			0	1	0	0	0	0	0	1	1	0	0
6438	Turdidae	Turdus jamaicensis	White-eyed Thrush	175	1756	Gmelin 1789	recognised	87100	1996	175	Turdus	jamaicensis			0	1	1	0	0	0	0	1	1	0	0
6439	Turdidae	Turdus assimilis	White-throated Thrush	175	1756	Cabanis 1850	recognised	87110	1996	175	Turdus	assimilis			0	1	1	0	0	0	0	1	1	0	0
6440	Turdidae	Turdus albicollis	White-necked Thrush	175	1756	Vieillot 1818	recognised	87120	1996	175	Turdus	albicollis	12060		0	1	0	0	0	0	0	1	1	0	0
6442	Turdidae	Turdus graysoni		175	1756	Ridgway 1882	not recognised	87125	1996	175	Turdus	graysoni			0	1	0	0	0	0	0	1	1	0	0
6441	Turdidae	Turdus rufopalliatus		175	1756	Lafresnaye 1840	not recognised	87130	1996	175	Turdus	rufopalliatus			0	0	0	0	0	0	0	1	1	0	0
32255	Turdidae	Turdus rufopalliatus	Rufous-backed Robin	175	1756	Lafresnaye 1840	recognised	87150	1996	175	Turdus	rufopalliatus	12040		0	1	1	0	0	0	0	0	0	0	0
6443	Turdidae	Turdus swalesi	La Selle Thrush	175	1756	Wetmore 1927	recognised	87160	1996	175	Turdus	swalesi			0	1	1	0	0	0	0	1	1	0	0
6444	Turdidae	Turdus migratorius	American Robin	175	1756	Linnaeus 1766	recognised	87170	1996	175	Turdus	migratorius	12030		0	1	1	1	0	0	0	1	1	0	0
6445	Turdidae	Turdus rufitorques	Rufous-collared Robin	175	1756	Hartlaub 1844	recognised	87180	1996	175	Turdus	rufitorques			0	1	1	0	0	0	0	1	1	0	0
32398	Turdidae	Turdus ulietensis		175	1756		not recognised	87185	1996	175	Turdus	ulietensis			0	1	0	0	0	0	0	0	0	0	0
80068	Turdidae	Turdus sp. 		175	1756		not recognised	200680	1996	175	Turdus		12069		0	1	0	0	0	0	0	0	0	0	0
6304	Turdidae	Zoothera schistacea	Slaty-backed Thrush	175	1746	Meyer 1884	recognised	85550	2077	175	Zoothera	schistacea			0	1	0	0	0	0	0	1	0	0	0
6305	Turdidae	Zoothera dumasi		175	1746	Rothschild 1898	not recognised	85560	2077	175	Zoothera	dumasi			0	0	0	0	0	0	0	1	0	0	0
32150	Turdidae	Zoothera dumasi	Buru Thrush	175	1746	Rothschild 1898	recognised	85570	2077	175	Zoothera	dumasi			0	1	0	0	0	0	0	0	0	0	1
32151	Turdidae	Zoothera joiceyi	Seram Thrush	175	1746	Rothschild & Hartert 1921	recognised	85580	2077	175	Zoothera	joiceyi			0	1	0	0	0	0	0	0	0	0	1
6306	Turdidae	Zoothera interpres		175	1746	Temminck 1826	not recognised	85590	2077	175	Zoothera	interpres			0	0	0	0	0	0	0	1	0	0	0
32152	Turdidae	Zoothera interpres	Chestnut-capped Thrush	175	1746	Temminck 1826	recognised	85600	2077	175	Zoothera	interpres			0	1	0	0	0	0	0	0	0	0	1
31811	Turdidae	Zoothera leucolaema	Enggano Thrush	175	1746	Salvadori 1892	recognised	85610	2077	175	Zoothera	leucolaema			0	1	0	0	0	0	0	0	0	0	1
6307	Turdidae	Zoothera erythronota		175	1746	Sclater 1859	not recognised	85620	2077	175	Zoothera	erythronota			0	0	0	0	0	0	0	1	0	0	0
32153	Turdidae	Zoothera erythronota	Red-backed Thrush	175	1746	Sclater 1859	recognised	85630	2077	175	Zoothera	erythronota			0	1	0	0	0	0	0	0	0	0	1
31812	Turdidae	Zoothera mendeni	Red-and-black Thrush	175	1746	Neumann 1939	recognised	85640	2077	175	Zoothera	mendeni			0	1	0	0	0	0	0	0	0	0	1
6308	Turdidae	Zoothera dohertyi	Chestnut-backed Thrush	175	1746	Hartert 1896	recognised	85650	2077	175	Zoothera	dohertyi			0	1	0	0	0	0	0	1	0	0	0
6309	Turdidae	Zoothera wardii	Pied Thrush	175	1746	Blyth 1842	recognised	85660	2077	175	Zoothera	wardii			0	1	0	0	0	0	0	1	0	0	0
6310	Turdidae	Zoothera cinerea	Ashy Thrush	175	1746	Bourns & Worcester 1894	recognised	85670	2077	175	Zoothera	cinerea			0	1	0	0	0	0	0	1	0	0	0
6311	Turdidae	Zoothera peronii	Orange-banded Thrush	175	1746	Vieillot 1818	recognised	85680	2077	175	Zoothera	peronii			0	1	0	0	0	0	0	1	0	0	0
6312	Turdidae	Zoothera citrina	Orange-headed Thrush	175	1746	Latham 1790	recognised	85690	2077	175	Zoothera	citrina			0	1	0	0	0	0	0	1	0	0	0
6313	Turdidae	Zoothera everetti	Everett's Thrush	175	1746	Sharpe 1892	recognised	85700	2077	175	Zoothera	everetti			0	1	0	0	0	0	0	1	0	0	0
6314	Turdidae	Zoothera sibirica	Siberian Thrush	175	1746	Pallas 1776	recognised	85710	2077	175	Zoothera	sibirica	11710		0	1	0	1	0	0	0	1	0	0	0
6315	Turdidae	Zoothera naevia	Varied Thrush	175	1746	Gmelin 1789	recognised	85720	2077	175	Zoothera	naevia	11720		0	1	1	0	0	0	0	1	1	0	0
6316	Turdidae	Zoothera pinicola	Aztec Thrush	175	1746	Sclater 1859	recognised	85730	2077	175	Zoothera	pinicola	11730		0	1	1	0	0	0	0	1	1	0	0
31211	Turdidae	Zoothera piaggiae		175	1746		not recognised	85740	2077	175	Zoothera	piaggiae			0	0	0	0	0	1	0	0	0	0	0
6317	Turdidae	Zoothera piaggiae	Abyssinian Ground-thrush	175	1746	Bouvier 1877	recognised	85750	2077	175	Zoothera	piaggiae			0	1	0	0	0	0	0	1	0	0	0
31788	Turdidae	Zoothera ruwenzorii	Ruwenzori Ground-thrush	175	1746	Prigogine 1985	under review	85755	2077	175	Zoothera	ruwenzorii			0	1	0	0	0	0	0	0	0	0	1
6318	Turdidae	Zoothera tanganjicae	Kivu Ground-thrush	175	1746	Sassi 1914	recognised	85760	2077	175	Zoothera	tanganjicae			0	1	0	0	0	0	0	1	0	0	0
6319	Turdidae	Zoothera crossleyi	Crossley's Ground-thrush	175	1746	Sharpe 1871	recognised	85770	2077	175	Zoothera	crossleyi	35550		0	1	0	0	0	1	0	1	0	0	0
6320	Turdidae	Zoothera gurneyi	Orange Ground-thrush	175	1746	Hartlaub 1864	recognised	85780	2077	175	Zoothera	gurneyi			0	1	0	0	0	1	0	1	0	0	0
6321	Turdidae	Zoothera oberlaenderi	Forest Ground-thrush	175	1746	Sassi 1914	recognised	85790	2077	175	Zoothera	oberlaenderi			0	1	0	0	0	1	0	1	0	0	0
6324	Turdidae	Zoothera kibalensis		175	1746	Prigogine 1978	not recognised	85795	2077	175	Zoothera	kibalensis			0	1	0	0	0	0	0	1	0	0	0
31212	Turdidae	Zoothera cameronensis		175	1746		not recognised	85800	2077	175	Zoothera	cameronensis			0	1	0	0	0	0	0	1	0	0	0
6322	Turdidae	Zoothera camaronensis	Black-eared Ground-thrush	175	1746	Sharpe 1905	recognised	85820	2077	175	Zoothera	camaronensis			0	1	0	0	0	1	0	0	0	0	0
6323	Turdidae	Zoothera princei	Grey Ground-thrush	175	1746	Sharpe 1873	recognised	85830	2077	175	Zoothera	princei	35560		0	1	0	0	0	1	0	1	0	0	0
6325	Turdidae	Zoothera guttata	Spotted Ground-thrush	175	1746	Vigors 1831	recognised	85840	2077	175	Zoothera	guttata			0	1	0	0	0	1	0	1	0	0	0
6326	Turdidae	Zoothera spiloptera	Spot-winged Thrush	175	1746	Blyth 1847	recognised	85850	2077	175	Zoothera	spiloptera			0	1	0	0	0	0	0	1	0	0	0
6327	Turdidae	Zoothera andromedae	Sunda Thrush	175	1746	Temminck 1826	recognised	85860	2077	175	Zoothera	andromedae			0	1	0	0	0	0	0	1	0	0	0
6328	Turdidae	Zoothera mollissima	Plain-backed Thrush	175	1746	Blyth 1842	recognised	85870	2077	175	Zoothera	mollissima	11680		0	1	0	0	0	0	0	1	0	0	0
6329	Turdidae	Zoothera dixoni	Long-tailed Thrush	175	1746	Seebohm 1881	recognised	85880	2077	175	Zoothera	dixoni	11690		0	1	0	0	0	0	0	1	0	0	0
6331	Turdidae	Zoothera major		175	1746	Ogawa 1905	not recognised	85900	2077	175	Zoothera	major			0	1	0	0	0	0	0	1	0	0	0
6332	Turdidae	Zoothera horsfieldi		175	1746	Bonaparte 1857	not recognised	85910	2077	175	Zoothera	horsfieldi			0	1	0	0	0	0	0	1	0	0	0
6330	Turdidae	Zoothera dauma		175	1746	Latham 1790	not recognised	85915	2077	175	Zoothera	dauma			0	0	0	1	0	0	0	1	0	0	0
32154	Turdidae	Zoothera dauma	Eurasian Scaly Thrush	175	1746	Latham 1790	recognised	85920	2077	175	Zoothera	dauma	11700		0	1	0	0	0	0	0	0	0	0	1
31785	Turdidae	Zoothera imbricata	Sri Lanka Scaly Thrush	175	1746	E.L. Layard 1854	recognised	85930	2077	175	Zoothera	imbricata			0	1	0	0	0	0	0	0	0	0	1
31787	Turdidae	Zoothera neilgherriensis		175	1746		not recognised	85940	2077	175	Zoothera	neilgherriensis			0	1	0	0	0	0	0	0	0	0	1
31784	Turdidae	Zoothera aurea		175	1746		not recognised	85950	2077	175	Zoothera	aurea			0	1	0	0	0	0	0	0	0	0	1
6333	Turdidae	Zoothera machiki	Fawn-breasted Thrush	175	1746	Forbes 1883	recognised	85960	2077	175	Zoothera	machiki			0	1	0	0	0	0	0	1	0	0	0
6334	Turdidae	Zoothera lunulata	Bassian Thrush	175	1746	Latham 1801	recognised	85970	2077	175	Zoothera	lunulata			0	1	0	0	1	0	0	1	0	0	0
6335	Turdidae	Zoothera heinei	Russet-tailed Thrush	175	1746	Cabanis 1850	recognised	85980	2077	175	Zoothera	heinei			0	1	0	0	1	0	0	1	0	0	0
6336	Turdidae	Zoothera talaseae	New Britain Thrush	175	1746	Rothschild and Hartert 1926	recognised	85990	2077	175	Zoothera	talaseae			0	1	0	0	0	0	0	1	0	0	0
31213	Turdidae	Zoothera margaretae		175	1746		not recognised	86000	2077	175	Zoothera	margaretae			0	0	0	0	0	0	0	1	0	0	0
6337	Turdidae	Zoothera margaretae	Makira Thrush	175	1746	Mayr 1935	recognised	86010	2077	175	Zoothera	margaretae			0	1	0	0	0	0	0	0	0	0	1
30009	Turdidae	Zoothera turipavae	Guadalcanal Thrush	175	1746	Cain and Galbraith 1955	recognised	86020	2077	175	Zoothera	turipavae			0	1	0	0	0	0	0	0	0	0	1
6338	Turdidae	Zoothera monticola	Long-billed Thrush	175	1746	Vigors 1832	recognised	86030	2077	175	Zoothera	monticola			0	1	0	0	0	0	0	1	0	0	0
6339	Turdidae	Zoothera marginata	Dark-sided Thrush	175	1746	Blyth 1847	recognised	86040	2077	175	Zoothera	marginata			0	1	0	0	0	0	0	1	0	0	0
6340	Turdidae	Zoothera terrestris	Bonin Thrush	175	1746	Kittlitz 1831	recognised	86050	2077	175	Zoothera	terrestris	11740		0	1	0	0	0	0	0	1	0	0	0
30107	Turnagridae	Turnagra tanagra	North Island Piopio	145	1373	Dickinson 2003	recognised	65310	1997	145	Turnagra	tanagra			0	1	0	0	0	0	0	0	0	0	0
5682	Turnagridae	Turnagra capensis	South Island Piopio	145	1373	Sparrman 1787	recognised	65320	1997	145	Turnagra	capensis			0	1	0	0	0	0	0	1	0	1	0
520	Turnicidae	Ortyxelos meiffrenii	Lark Buttonquail	47	380	Vieillot 1819	recognised	15550	1348	47	Ortyxelos	meiffrenii	33870		0	1	0	0	0	1	0	1	0	0	0
504	Turnicidae	Turnix sylvaticus	Small Buttonquail	47	379	Desfontaines 1787	recognised	15380	1998	47	Turnix	sylvaticus	4000		0	1	0	1	0	1	0	1	0	0	0
505	Turnicidae	Turnix maculosus	Red-backed Buttonquail	47	379	Temminck 1815	recognised	15390	1998	47	Turnix	maculosus			0	1	0	0	1	0	0	1	0	0	0
506	Turnicidae	Turnix nana		47	379	Sundevall 1851	not recognised	15400	1998	47	Turnix	nana	35330		0	1	0	0	0	0	0	1	0	0	0
31044	Turnicidae	Turnix hottentotta		47	379		not recognised	15410	1998	47	Turnix	hottentotta			0	1	0	0	0	0	0	1	0	0	0
507	Turnicidae	Turnix hottentottus	Hottentot Buttonquail	47	379	Temminck 1815	recognised	15420	1998	47	Turnix	hottentottus			0	1	0	0	0	1	0	0	0	0	0
508	Turnicidae	Turnix tanki	Yellow-legged Buttonquail	47	379	Blyth 1843	recognised	15430	1998	47	Turnix	tanki	4010		0	1	0	0	0	0	0	1	0	0	0
509	Turnicidae	Turnix ocellatus	Spotted Buttonquail	47	379	Scopoli 1786	recognised	15440	1998	47	Turnix	ocellatus			0	1	0	0	0	0	0	1	0	0	0
510	Turnicidae	Turnix suscitator	Barred Buttonquail	47	379	Gmelin 1789	recognised	15450	1998	47	Turnix	suscitator	4020		0	1	0	0	0	0	0	1	0	0	0
511	Turnicidae	Turnix nigricollis	Madagascar Buttonquail	47	379	Gmelin 1789	recognised	15460	1998	47	Turnix	nigricollis			0	1	0	0	0	1	0	1	0	0	0
512	Turnicidae	Turnix melanogaster	Black-breasted Buttonquail	47	379	Gould 1837	recognised	15470	1998	47	Turnix	melanogaster			0	1	0	0	1	0	0	1	0	0	0
513	Turnicidae	Turnix castanotus	Chestnut-backed Buttonquail	47	379	Gould 1840	recognised	15480	1998	47	Turnix	castanotus			0	1	0	0	1	0	0	1	0	0	0
514	Turnicidae	Turnix olivii	Buff-breasted Buttonquail	47	379	Robinson 1900	recognised	15490	1998	47	Turnix	olivii			0	1	0	0	1	0	0	1	0	0	0
515	Turnicidae	Turnix varius	Painted Buttonquail	47	379	Latham 1801	recognised	15500	1998	47	Turnix	varius			0	1	0	0	1	0	0	1	0	0	0
32381	Turnicidae	Turnix novaecaledoniae		47	379		not recognised	15505	1998	47	Turnix	novaecaledoniae			0	1	0	0	0	0	0	0	0	0	0
516	Turnicidae	Turnix worcesteri	Luzon Buttonquail	47	379	McGregor 1904	recognised	15510	1998	47	Turnix	worcesteri			0	1	0	0	0	0	0	1	0	0	0
517	Turnicidae	Turnix everetti	Sumba Buttonquail	47	379	Hartert 1898	recognised	15520	1998	47	Turnix	everetti			0	1	0	0	0	0	0	1	0	0	0
518	Turnicidae	Turnix pyrrhothorax	Red-chested Buttonquail	47	379	Gould 1841	recognised	15530	1998	47	Turnix	pyrrhothorax			0	1	0	0	1	0	0	1	0	0	0
519	Turnicidae	Turnix velox	Little Buttonquail	47	379	Gould 1841	recognised	15540	1998	47	Turnix	velox			0	1	0	0	1	0	0	1	0	0	0
4322	Tyrannidae	Agriornis montanus	Black-billed Shrike-tyrant	106	1064	D'Orbigny & Lafresnaye 1837	recognised	49350	42	106	Agriornis	montanus			0	1	0	0	0	0	0	1	1	0	0
4323	Tyrannidae	Agriornis albicauda	White-tailed Shrike-tyrant	106	1064	Sclater 1860	recognised	49360	42	106	Agriornis	albicauda			0	1	0	0	0	0	0	1	1	0	0
4324	Tyrannidae	Agriornis lividus	Great Shrike-tyrant	106	1064	Kittlitz 1835	recognised	49370	42	106	Agriornis	lividus			0	1	0	0	0	0	0	1	1	0	0
4325	Tyrannidae	Agriornis micropterus	Grey-bellied Shrike-tyrant	106	1064	Gould 1839	recognised	49380	42	106	Agriornis	micropterus			0	1	0	0	0	0	0	1	1	0	0
4326	Tyrannidae	Agriornis murinus	Lesser Shrike-tyrant	106	1064	D'Orbigny & Lafresnaye 1837	recognised	49390	42	106	Agriornis	murinus			0	1	0	0	0	0	0	1	1	0	0
4358	Tyrannidae	Alectrurus tricolor	Cock-tailed Tyrant	106	1074	Vieillot 1816	recognised	49620	55	106	Alectrurus	tricolor			0	1	0	0	0	0	0	1	1	0	0
4359	Tyrannidae	Alectrurus risora	Strange-tailed Tyrant	106	1074	Vieillot 1824	recognised	49630	55	106	Alectrurus	risora			0	1	0	0	0	0	0	1	1	0	0
4171	Tyrannidae	Anairetes agilis	Agile Tit-tyrant	106	1009	Sclater 1856	recognised	46770	86	106	Anairetes	agilis			0	1	0	0	0	0	0	1	1	0	0
4172	Tyrannidae	Anairetes agraphia	Unstreaked Tit-tyrant	106	1009	Chapman 1919	recognised	46780	86	106	Anairetes	agraphia			0	1	0	0	0	0	0	1	1	0	0
4173	Tyrannidae	Anairetes alpinus	Ash-breasted Tit-tyrant	106	1009	Carriker 1933	recognised	46790	86	106	Anairetes	alpinus			0	1	0	0	0	0	0	1	1	0	0
4174	Tyrannidae	Anairetes nigrocristatus	Maranon Tit-tyrant	106	1009	Taczanowski 1884	recognised	46800	86	106	Anairetes	nigrocristatus			0	1	0	0	0	0	0	1	1	0	0
4175	Tyrannidae	Anairetes reguloides	Pied-crested Tit-tyrant	106	1009	D'Orbigny & Lafresnaye 1837	recognised	46810	86	106	Anairetes	reguloides			0	1	0	0	0	0	0	1	1	0	0
4176	Tyrannidae	Anairetes flavirostris	Yellow-billed Tit-tyrant	106	1009	Sclater & Salvin 1876	recognised	46820	86	106	Anairetes	flavirostris			0	1	0	0	0	0	0	1	1	0	0
4177	Tyrannidae	Anairetes fernandezianus	Juan Fernandez Tit-tyrant	106	1009	Philippi 1857	recognised	46830	86	106	Anairetes	fernandezianus			0	1	0	0	0	0	0	1	1	0	0
4178	Tyrannidae	Anairetes parulus	Tufted Tit-tyrant	106	1009	Kittlitz 1830	recognised	46840	86	106	Anairetes	parulus			0	1	0	0	0	0	0	1	1	0	0
4258	Tyrannidae	Aphanotriccus capitalis	Tawny-chested Flycatcher	106	1050	Salvin 1865	recognised	48620	120	106	Aphanotriccus	capitalis			0	1	1	0	0	0	0	1	1	0	0
4259	Tyrannidae	Aphanotriccus audax	Black-billed Flycatcher	106	1050	Nelson 1912	recognised	48630	120	106	Aphanotriccus	audax			0	1	1	0	0	0	0	1	1	0	0
4357	Tyrannidae	Arundinicola leucocephala	White-headed Marsh-tyrant	106	1073	Linnaeus 1764	recognised	49610	151	106	Arundinicola	leucocephala			0	1	0	0	0	0	0	1	1	0	0
4217	Tyrannidae	Atalotriccus pilaris	Pale-eyed Pygmy-tyrant	106	1035	Cabanis 1847	recognised	48030	158	106	Atalotriccus	pilaris			0	1	1	0	0	0	0	1	1	0	0
4365	Tyrannidae	Attila phoenicurus	Rufous-tailed Attila	106	1097	Pelzeln 1868	recognised	50460	167	106	Attila	phoenicurus			0	1	0	0	0	0	0	1	1	0	0
4366	Tyrannidae	Attila cinnamomeus	Cinnamon Attila	106	1097	Gmelin 1789	recognised	50470	167	106	Attila	cinnamomeus			0	1	0	0	0	0	0	1	1	0	0
4367	Tyrannidae	Attila torridus	Ochraceous Attila	106	1097	Sclater 1860	recognised	50480	167	106	Attila	torridus			0	1	0	0	0	0	0	1	1	0	0
4368	Tyrannidae	Attila citriniventris	Citron-bellied Attila	106	1097	Sclater 1859	recognised	50490	167	106	Attila	citriniventris			0	1	0	0	0	0	0	1	1	0	0
4369	Tyrannidae	Attila bolivianus	Dull-capped Attila	106	1097	Lafresnaye 1848	recognised	50500	167	106	Attila	bolivianus	26770		0	1	0	0	0	0	0	1	1	0	0
4370	Tyrannidae	Attila rufus	Grey-hooded Attila	106	1097	Vieillot 1819	recognised	50510	167	106	Attila	rufus			0	1	0	0	0	0	0	1	1	0	0
4371	Tyrannidae	Attila spadiceus	Bright-rumped Attila	106	1097	Gmelin 1789	recognised	50520	167	106	Attila	spadiceus			0	1	1	0	0	0	0	1	1	0	0
4119	Tyrannidae	Camptostoma imberbe	Northern Beardless-tyrannulet	106	1006	Sclater 1857	recognised	46660	268	106	Camptostoma	imberbe	9080		0	1	1	0	0	0	0	1	1	0	0
4120	Tyrannidae	Camptostoma obsoletum	Southern Beardless-tyrannulet	106	1006	Temminck 1824	recognised	46670	268	106	Camptostoma	obsoletum	26800		0	1	1	0	0	0	0	1	1	0	0
4123	Tyrannidae	Capsiempis flaveola	Yellow Tyrannulet	106	1012	Lichtenstein 1823	recognised	46920	275	106	Capsiempis	flaveola			0	1	1	0	0	0	0	1	1	0	0
4372	Tyrannidae	Casiornis rufus	Rufous Casiornis	106	1093	Vieillot 1816	recognised	50180	287	106	Casiornis	rufus			0	1	0	0	0	0	0	1	1	0	0
